Fecha,Niveles
11/04/2019,8.3
12/04/2019,8.3
15/04/2019,8.29
16/04/2019,8.27
17/04/2019,8.29
22/04/2019,8.29
23/04/2019,8.29
24/04/2019,8.26
25/04/2019,8.24
26/04/2019,8.25
29/04/2019,8.27
30/04/2019,8.35
02/05/2019,8.3
03/05/2019,8.29
06/05/2019,8.29
07/05/2019,8.29
08/05/2019,8.28
09/05/2019,8.28
10/05/2019,8.29
13/05/2019,8.29
14/05/2019,8.32
15/05/2019,8.29
16/05/2019,8.29
17/05/2019,8.28
20/05/2019,8.27
21/05/2019,8.26
22/05/2019,8.32
23/05/2019,8.33
24/05/2019,8.32
27/05/2019,8.3
28/05/2019,8.32
29/05/2019,8.29
30/05/2019,8.33
31/05/2019,8.35
03/06/2019,8.32
04/06/2019,8.37
05/06/2019,8.37
06/06/2019,8.38
07/06/2019,8.31
10/06/2019,8.28
11/06/2019,8.26
12/06/2019,8.26
13/06/2019,8.27
14/06/2019,8.15
17/06/2019,8.09
18/06/2019,8.09
19/06/2019,8.28
20/06/2019,8.5
21/06/2019,8.34
24/06/2019,8.29
25/06/2019,8.29
26/06/2019,8.28
27/06/2019,8.25
28/06/2019,8.29
01/07/2019,8.27
02/07/2019,8.34
03/07/2019,8.28
04/07/2019,8.28
05/07/2019,8.28
08/07/2019,8.29
09/07/2019,8.3
10/07/2019,8.3
11/07/2019,8.3
12/07/2019,8.3
15/07/2019,8.29
16/07/2019,8.29
17/07/2019,8.27
18/07/2019,8.27
19/07/2019,8.26
22/07/2019,8.25
23/07/2019,8.26
24/07/2019,8.26
25/07/2019,8.29
26/07/2019,8.31
29/07/2019,8.27
30/07/2019,8.26
31/07/2019,8.31
01/08/2019,8.31
02/08/2019,8.31
05/08/2019,8.29
06/08/2019,8.29
07/08/2019,8.29
08/08/2019,8.29
09/08/2019,8.28
12/08/2019,8.28
13/08/2019,8.29
14/08/2019,8.3
15/08/2019,8.28
16/08/2019,8.02
19/08/2019,8.04
20/08/2019,8.01
21/08/2019,8.06
22/08/2019,8.01
23/08/2019,7.99
26/08/2019,7.98
27/08/2019,7.99
28/08/2019,7.98
29/08/2019,7.99
30/08/2019,8.16
02/09/2019,8.23
03/09/2019,8.17
04/09/2019,8.07
05/09/2019,8.02
06/09/2019,8.01
09/09/2019,8
10/09/2019,8
11/09/2019,8.04
12/09/2019,8.06
13/09/2019,8.02
17/09/2019,8
18/09/2019,7.99
19/09/2019,7.99
20/09/2019,8.12
23/09/2019,8.05
24/09/2019,8.06
25/09/2019,8.08
26/09/2019,8.37
27/09/2019,7.96
30/09/2019,8
01/10/2019,7.84
02/10/2019,7.82
03/10/2019,7.78
04/10/2019,7.74
07/10/2019,7.71
08/10/2019,7.76
09/10/2019,7.78
10/10/2019,7.78
11/10/2019,7.77
14/10/2019,7.77
15/10/2019,7.79
16/10/2019,7.81
17/10/2019,7.76
18/10/2019,7.78
21/10/2019,7.8
22/10/2019,7.79
23/10/2019,7.79
24/10/2019,7.79
25/10/2019,7.76
28/10/2019,7.76
29/10/2019,7.79
30/10/2019,7.8
31/10/2019,7.84
01/11/2019,7.8
04/11/2019,7.86
05/11/2019,7.85
06/11/2019,7.78
07/11/2019,7.84
08/11/2019,7.83
11/11/2019,7.78
12/11/2019,7.83
13/11/2019,8.06
14/11/2019,8.14
15/11/2019,7.91
19/11/2019,7.79
20/11/2019,7.7
21/11/2019,7.76
22/11/2019,7.6
25/11/2019,7.57
26/11/2019,7.58
27/11/2019,7.53
28/11/2019,7.53
29/11/2019,7.63
02/12/2019,7.62
03/12/2019,7.59
04/12/2019,7.55
05/12/2019,7.53
06/12/2019,7.53
09/12/2019,7.53
10/12/2019,7.53
11/12/2019,7.55
13/12/2019,7.52
16/12/2019,7.59
17/12/2019,7.61
18/12/2019,7.59
19/12/2019,7.61
20/12/2019,7.35
23/12/2019,7.32
24/12/2019,7.29
26/12/2019,7.31
27/12/2019,7.32
30/12/2019,7.29
31/12/2019,7.28
02/01/2020,7.31
03/01/2020,7.3
06/01/2020,7.32
07/01/2020,7.3
08/01/2020,7.29
09/01/2020,7.26
10/01/2020,7.25
13/01/2020,7.27
14/01/2020,7.29
15/01/2020,7.29
16/01/2020,7.26
17/01/2020,7.25
20/01/2020,7.26
21/01/2020,7.26
22/01/2020,7.21
23/01/2020,7.23
24/01/2020,7.23
27/01/2020,7.25
28/01/2020,7.24
29/01/2020,7.22
30/01/2020,7.25
31/01/2020,7.34
04/02/2020,7.3
05/02/2020,7.29
06/02/2020,7.28
07/02/2020,7.32
10/02/2020,7.29
11/02/2020,7.3
12/02/2020,7.27
13/02/2020,7.26
14/02/2020,7.05
17/02/2020,7
18/02/2020,6.96
19/02/2020,6.98
20/02/2020,6.98
21/02/2020,6.99
24/02/2020,6.99
25/02/2020,6.97
26/02/2020,6.99
27/02/2020,7.12
28/02/2020,7.12
02/03/2020,7.05
03/03/2020,7.07
04/03/2020,7.05
05/03/2020,7.06
06/03/2020,7.04
09/03/2020,7.05
10/03/2020,6.98
11/03/2020,7.02
12/03/2020,7.1
13/03/2020,7.06
17/03/2020,7.05
18/03/2020,7.04
19/03/2020,7.07
20/03/2020,7.06
23/03/2020,6.57
24/03/2020,6.58
25/03/2020,6.59
26/03/2020,6.57
27/03/2020,6.58
30/03/2020,6.59
31/03/2020,6.7
01/04/2020,6.58
02/04/2020,6.62
03/04/2020,6.53
06/04/2020,6.57
07/04/2020,6.54
08/04/2020,6.53
13/04/2020,6.5
14/04/2020,6.48
15/04/2020,6.44
16/04/2020,6.43
17/04/2020,6.47
20/04/2020,6.5
21/04/2020,6.65
22/04/2020,6.11
23/04/2020,6.24
24/04/2020,6.25
27/04/2020,6.02
28/04/2020,6.06
29/04/2020,6.04
30/04/2020,6.05
04/05/2020,6.04
05/05/2020,6.05
06/05/2020,6.05
07/05/2020,6.05
08/05/2020,6.04
11/05/2020,6.04
12/05/2020,6.05
13/05/2020,6.1
14/05/2020,6.72
15/05/2020,5.99
18/05/2020,5.57
19/05/2020,5.54
20/05/2020,5.54
21/05/2020,5.53
22/05/2020,5.55
25/05/2020,5.54
26/05/2020,5.56
27/05/2020,5.55
28/05/2020,5.55
29/05/2020,5.78
01/06/2020,5.61
02/06/2020,5.68
03/06/2020,5.58
04/06/2020,5.53
05/06/2020,5.54
08/06/2020,5.54
09/06/2020,5.53
10/06/2020,5.53
11/06/2020,5.55
12/06/2020,5.71
15/06/2020,5.52
16/06/2020,5.55
17/06/2020,5.52
18/06/2020,5.54
19/06/2020,5.68
22/06/2020,5.6
23/06/2020,5.6
24/06/2020,5.59
25/06/2020,5.56
26/06/2020,5.12
29/06/2020,5.08
30/06/2020,5.11
01/07/2020,5.08
02/07/2020,5.12
03/07/2020,5.08
06/07/2020,5.09
07/07/2020,5.06
08/07/2020,5.04
09/07/2020,5.03
10/07/2020,5.02
13/07/2020,5.02
14/07/2020,5.11
15/07/2020,5.04
16/07/2020,5.03
17/07/2020,5.02
20/07/2020,5.01
21/07/2020,5
22/07/2020,4.99
23/07/2020,5
24/07/2020,4.98
27/07/2020,4.98
28/07/2020,5.07
29/07/2020,5.03
30/07/2020,5.03
31/07/2020,5.13
03/08/2020,5.05
04/08/2020,5.17
05/08/2020,5.03
06/08/2020,5.02
07/08/2020,5.02
10/08/2020,5.03
11/08/2020,5.03
12/08/2020,5.06
13/08/2020,5.17
14/08/2020,4.57
17/08/2020,4.51
18/08/2020,4.45
19/08/2020,4.52
20/08/2020,4.49
21/08/2020,4.53
24/08/2020,4.58
25/08/2020,4.62
26/08/2020,4.5
27/08/2020,4.49
28/08/2020,4.5
31/08/2020,4.59
01/09/2020,4.53
02/09/2020,4.51
03/09/2020,4.5
04/09/2020,4.48
07/09/2020,4.5
08/09/2020,4.51
09/09/2020,4.49
10/09/2020,4.5
11/09/2020,4.52
14/09/2020,4.53
15/09/2020,4.55
17/09/2020,4.5
18/09/2020,4.5
21/09/2020,4.53
22/09/2020,4.57
23/09/2020,4.63
24/09/2020,4.56
25/09/2020,4.27
28/09/2020,4.26
29/09/2020,4.3
30/09/2020,4.29
01/10/2020,4.25
02/10/2020,4.24
05/10/2020,4.24
06/10/2020,4.25
07/10/2020,4.25
08/10/2020,4.25
09/10/2020,4.26
12/10/2020,4.25
13/10/2020,4.25
14/10/2020,4.25
15/10/2020,4.25
16/10/2020,4.25
19/10/2020,4.23
20/10/2020,4.24
21/10/2020,4.25
22/10/2020,4.25
23/10/2020,4.28
26/10/2020,4.28
27/10/2020,4.27
28/10/2020,4.25
29/10/2020,4.25
30/10/2020,4.28
03/11/2020,4.27
04/11/2020,4.28
05/11/2020,4.28
06/11/2020,4.26
09/11/2020,4.27
10/11/2020,4.27
11/11/2020,4.25
12/11/2020,4.27
13/11/2020,4.27
17/11/2020,4.27
18/11/2020,4.25
19/11/2020,4.25
20/11/2020,4.24
23/11/2020,4.25
24/11/2020,4.32
25/11/2020,4.31
26/11/2020,4.3
27/11/2020,4.3
30/11/2020,4.42
01/12/2020,4.37
02/12/2020,4.3
03/12/2020,4.27
04/12/2020,4.24
07/12/2020,4.27
08/12/2020,4.29
09/12/2020,4.27
10/12/2020,4.3
11/12/2020,4.22
14/12/2020,4.27
15/12/2020,4.32
16/12/2020,4.28
17/12/2020,4.25
18/12/2020,4.23
21/12/2020,4.28
22/12/2020,4.29
23/12/2020,4.3
24/12/2020,4.37
28/12/2020,4.45
29/12/2020,4.4
30/12/2020,4.4
31/12/2020,4.4
04/01/2021,4.31
05/01/2021,4.3
06/01/2021,4.24
07/01/2021,4.22
08/01/2021,4.24
11/01/2021,4.24
12/01/2021,4.26
13/01/2021,4.32
14/01/2021,4.29
15/01/2021,4.29
18/01/2021,4.26
19/01/2021,4.26
20/01/2021,4.33
21/01/2021,4.29
22/01/2021,4.32
25/01/2021,4.39
26/01/2021,4.48
27/01/2021,4.37
28/01/2021,4.35
29/01/2021,4.39
02/02/2021,4.27
03/02/2021,4.26
04/02/2021,4.22
05/02/2021,4.25
08/02/2021,4.3
09/02/2021,4.3
10/02/2021,4.26
11/02/2021,4.25
12/02/2021,4.02
15/02/2021,4
16/02/2021,3.97
17/02/2021,3.95
18/02/2021,3.95
19/02/2021,4.03
22/02/2021,4.1
23/02/2021,4.02
24/02/2021,4.07
25/02/2021,4.04
26/02/2021,4.07
01/03/2021,4.05
02/03/2021,4.05
03/03/2021,4.02
04/03/2021,3.94
05/03/2021,3.95
08/03/2021,4
09/03/2021,4.02
10/03/2021,4.07
11/03/2021,4.08
12/03/2021,4.03
16/03/2021,4.01
17/03/2021,3.99
18/03/2021,4
19/03/2021,4.03
22/03/2021,4.01
23/03/2021,4.1
24/03/2021,3.98
25/03/2021,4
26/03/2021,3.98
29/03/2021,3.97
30/03/2021,3.97
31/03/2021,4.22
05/04/2021,4.05
06/04/2021,4.03
07/04/2021,4.01
08/04/2021,4.03
09/04/2021,4.03
12/04/2021,4.01
13/04/2021,4
14/04/2021,4
15/04/2021,3.98
16/04/2021,4
19/04/2021,3.97
20/04/2021,4
21/04/2021,4.01
22/04/2021,4.02
23/04/2021,4.01
26/04/2021,4
27/04/2021,4
28/04/2021,4.02
29/04/2021,4.07
30/04/2021,4.05
03/05/2021,4.04
04/05/2021,4.07
05/05/2021,4.02
06/05/2021,4.02
07/05/2021,4.02
10/05/2021,4.03
11/05/2021,4.03
12/05/2021,4.01
13/05/2021,4.02
14/05/2021,4.01
17/05/2021,4.01
18/05/2021,4.02
19/05/2021,4.04
20/05/2021,4.07
21/05/2021,4.03
24/05/2021,4.04
25/05/2021,4.05
26/05/2021,4.04
27/05/2021,4.05
28/05/2021,4.05
31/05/2021,4.06
01/06/2021,4.05
02/06/2021,4.04
03/06/2021,4
04/06/2021,4
07/06/2021,4.02
08/06/2021,4.01
09/06/2021,4.01
10/06/2021,3.93
11/06/2021,3.83
14/06/2021,3.85
15/06/2021,3.98
16/06/2021,4.04
17/06/2021,3.96
18/06/2021,3.95
21/06/2021,4.03
22/06/2021,4.05
23/06/2021,4.04
24/06/2021,4.04
25/06/2021,4.31
28/06/2021,4.26
29/06/2021,4.25
30/06/2021,4.23
01/07/2021,4.24
02/07/2021,4.24
05/07/2021,4.24
06/07/2021,4.24
07/07/2021,4.24
08/07/2021,4.25
09/07/2021,4.27
12/07/2021,4.28
13/07/2021,4.27
14/07/2021,4.27
15/07/2021,4.27
16/07/2021,4.25
19/07/2021,4.23
20/07/2021,4.24
21/07/2021,4.3
22/07/2021,4.33
23/07/2021,4.28
26/07/2021,4.34
27/07/2021,4.28
28/07/2021,4.27
29/07/2021,4.28
30/07/2021,4.42
02/08/2021,4.3
03/08/2021,4.24
04/08/2021,4.24
05/08/2021,4.24
06/08/2021,4.24
09/08/2021,4.25
10/08/2021,4.24
11/08/2021,4.27
12/08/2021,4.29
13/08/2021,4.51
16/08/2021,4.5
17/08/2021,4.49
18/08/2021,4.48
19/08/2021,4.54
20/08/2021,4.57
23/08/2021,4.6
24/08/2021,4.58
25/08/2021,4.55
26/08/2021,4.55
27/08/2021,4.53
30/08/2021,4.53
31/08/2021,4.65
01/09/2021,4.57
02/09/2021,4.55
03/09/2021,4.55
06/09/2021,4.57
07/09/2021,4.55
08/09/2021,4.57
09/09/2021,4.55
10/09/2021,4.65
13/09/2021,4.6
14/09/2021,4.6
15/09/2021,4.65
17/09/2021,4.58
20/09/2021,4.6
21/09/2021,4.7
22/09/2021,4.6
23/09/2021,4.62
24/09/2021,4.6
27/09/2021,4.58
28/09/2021,4.58
29/09/2021,4.65
30/09/2021,4.66
01/10/2021,5.04
04/10/2021,4.93
05/10/2021,4.9
06/10/2021,4.83
07/10/2021,4.8
08/10/2021,4.78
11/10/2021,4.77
12/10/2021,4.74
13/10/2021,4.73
14/10/2021,4.75
15/10/2021,4.74
18/10/2021,4.77
19/10/2021,4.83
20/10/2021,4.84
21/10/2021,4.8
22/10/2021,4.79
25/10/2021,4.78
26/10/2021,4.78
27/10/2021,4.78
28/10/2021,4.87
29/10/2021,4.88
01/11/2021,4.88
03/11/2021,4.91
04/11/2021,4.8
05/11/2021,4.77
08/11/2021,4.77
09/11/2021,4.81
10/11/2021,4.79
11/11/2021,4.79
12/11/2021,5.03
16/11/2021,5
17/11/2021,4.99
18/11/2021,5
19/11/2021,5.02
22/11/2021,5.01
23/11/2021,5
24/11/2021,5
25/11/2021,5
26/11/2021,5
29/11/2021,4.99
30/11/2021,5
01/12/2021,5
02/12/2021,5
03/12/2021,4.97
06/12/2021,4.97
07/12/2021,4.97
08/12/2021,4.96
09/12/2021,4.95
10/12/2021,4.91
13/12/2021,4.9
14/12/2021,4.9
15/12/2021,5
16/12/2021,5
17/12/2021,5.47
20/12/2021,5.49
21/12/2021,5.48
22/12/2021,5.5
23/12/2021,5.55
24/12/2021,5.55
27/12/2021,5.55
28/12/2021,5.51
29/12/2021,5.52
30/12/2021,5.45
31/12/2021,5.43
03/01/2022,5.48
04/01/2022,5.5
05/01/2022,5.49
06/01/2022,5.49
07/01/2022,5.52
10/01/2022,5.52
11/01/2022,5.51
12/01/2022,5.5
13/01/2022,5.52
14/01/2022,5.51
17/01/2022,5.5
18/01/2022,5.49
19/01/2022,5.5
20/01/2022,5.5
21/01/2022,5.6
24/01/2022,5.54
25/01/2022,5.54
26/01/2022,5.51
27/01/2022,5.49
28/01/2022,5.49
31/01/2022,5.51
01/02/2022,5.55
02/02/2022,5.54
03/02/2022,5.44
04/02/2022,5.44
08/02/2022,5.47
09/02/2022,5.47
10/02/2022,5.51
11/02/2022,6.03
14/02/2022,6.02
15/02/2022,6
16/02/2022,5.97
17/02/2022,5.88
18/02/2022,5.97
21/02/2022,6
22/02/2022,6
23/02/2022,5.98
24/02/2022,6
25/02/2022,6
28/02/2022,6
01/03/2022,6.05
02/03/2022,6.04
03/03/2022,5.98
04/03/2022,5.98
07/03/2022,5.98
08/03/2022,5.98
09/03/2022,5.97
10/03/2022,5.98
11/03/2022,5.98
14/03/2022,6.03
15/03/2022,6.07
16/03/2022,6.02
17/03/2022,5.97
18/03/2022,5.97
22/03/2022,5.95
23/03/2022,5.93
24/03/2022,5.97
25/03/2022,6.49
28/03/2022,6.46
29/03/2022,6.47
30/03/2022,6.48
31/03/2022,6.51
01/04/2022,6.59
04/04/2022,6.57
05/04/2022,6.56
06/04/2022,6.51
07/04/2022,6.5
08/04/2022,6.5
11/04/2022,6.5
12/04/2022,6.51
13/04/2022,6.5
18/04/2022,6.48
19/04/2022,6.53
20/04/2022,6.55
21/04/2022,6.58
22/04/2022,6.55
25/04/2022,6.54
26/04/2022,6.54
27/04/2022,6.52
28/04/2022,6.57
29/04/2022,6.63
02/05/2022,6.56
03/05/2022,6.6
04/05/2022,6.53
05/05/2022,6.51
06/05/2022,6.51
09/05/2022,6.5
10/05/2022,6.5
11/05/2022,6.51
12/05/2022,6.56
13/05/2022,7.03
16/05/2022,6.99
17/05/2022,6.99
18/05/2022,6.99
19/05/2022,7
20/05/2022,7
23/05/2022,7
24/05/2022,7
25/05/2022,6.99
26/05/2022,6.99
27/05/2022,7.04
30/05/2022,7.03
31/05/2022,7.05
01/06/2022,7.07
02/06/2022,7.05
03/06/2022,6.97
06/06/2022,6.99
07/06/2022,7.01
08/06/2022,6.98
09/06/2022,6.91
10/06/2022,6.77
13/06/2022,6.79
14/06/2022,6.84
15/06/2022,6.91
16/06/2022,6.98
17/06/2022,6.96
20/06/2022,6.99
21/06/2022,7.01
22/06/2022,7.01
23/06/2022,6.96
24/06/2022,7.7
27/06/2022,7.69
28/06/2022,7.73
29/06/2022,7.75
30/06/2022,7.78
01/07/2022,7.75
04/07/2022,7.76
05/07/2022,7.71
06/07/2022,7.74
07/07/2022,7.74
08/07/2022,7.74
11/07/2022,7.75
12/07/2022,7.79
13/07/2022,7.76
14/07/2022,7.74
15/07/2022,7.71
18/07/2022,7.73
19/07/2022,7.74
20/07/2022,7.75
21/07/2022,7.78
22/07/2022,7.75
25/07/2022,7.75
26/07/2022,7.76
27/07/2022,7.76
28/07/2022,7.76
29/07/2022,7.81
01/08/2022,7.8
02/08/2022,7.77
03/08/2022,7.78
04/08/2022,7.78
05/08/2022,7.75
08/08/2022,7.75
09/08/2022,7.74
10/08/2022,7.74
11/08/2022,7.75
12/08/2022,8.51
15/08/2022,8.54
16/08/2022,8.5
17/08/2022,8.46
18/08/2022,8.47
19/08/2022,8.52
22/08/2022,8.56
23/08/2022,8.52
24/08/2022,8.5
25/08/2022,8.52
26/08/2022,8.53
29/08/2022,8.56
30/08/2022,8.56
31/08/2022,8.65
01/09/2022,8.62
02/09/2022,8.55
05/09/2022,8.55
06/09/2022,8.53
07/09/2022,8.52
08/09/2022,8.51
09/09/2022,8.49
12/09/2022,8.51
13/09/2022,8.51
14/09/2022,8.5
15/09/2022,8.5
19/09/2022,8.5
20/09/2022,8.5
21/09/2022,8.54
22/09/2022,8.58
23/09/2022,8.55
26/09/2022,8.53
27/09/2022,8.52
28/09/2022,8.53
29/09/2022,8.56
30/09/2022,9.36
03/10/2022,9.31
04/10/2022,9.3
05/10/2022,9.27
06/10/2022,9.28
07/10/2022,9.25
10/10/2022,9.25
11/10/2022,9.26
12/10/2022,9.26
13/10/2022,9.27
14/10/2022,9.27
17/10/2022,9.24
18/10/2022,9.26
19/10/2022,9.24
20/10/2022,9.25
21/10/2022,9.23
24/10/2022,9.25
25/10/2022,9.28
26/10/2022,9.24
27/10/2022,9.24
28/10/2022,9.23
31/10/2022,9.3
01/11/2022,9.28
03/11/2022,9.29
04/11/2022,9.25
07/11/2022,9.24
08/11/2022,9.24
09/11/2022,9.26
10/11/2022,9.28
11/11/2022,10.07
14/11/2022,10.02
15/11/2022,9.99
16/11/2022,9.99
17/11/2022,9.97
18/11/2022,10
22/11/2022,10.02
23/11/2022,10.08
24/11/2022,10.03
25/11/2022,10.03
28/11/2022,10.06
29/11/2022,10.1
30/11/2022,10.06
01/12/2022,10.06
02/12/2022,10.04
05/12/2022,10.04
06/12/2022,10.04
07/12/2022,10.04
08/12/2022,10.03
09/12/2022,10.05
13/12/2022,10.07
14/12/2022,10.12
15/12/2022,10.04
16/12/2022,10.54
19/12/2022,10.53
20/12/2022,10.53
21/12/2022,10.55
22/12/2022,10.56
23/12/2022,10.55
26/12/2022,10.55
27/12/2022,10.54
28/12/2022,10.54
29/12/2022,10.54
30/12/2022,10.55
02/01/2023,10.55
03/01/2023,10.54
04/01/2023,10.52
05/01/2023,10.5
06/01/2023,10.5
09/01/2023,10.5
10/01/2023,10.48
11/01/2023,10.49
12/01/2023,10.49
13/01/2023,10.51
16/01/2023,10.51
17/01/2023,10.51
18/01/2023,10.49
19/01/2023,10.55
20/01/2023,10.63
23/01/2023,10.55
24/01/2023,10.53
25/01/2023,10.51
26/01/2023,10.51
27/01/2023,10.53
30/01/2023,10.56
31/01/2023,10.58
01/02/2023,10.56
02/02/2023,10.52
03/02/2023,10.52
07/02/2023,10.52
08/02/2023,10.53
09/02/2023,10.52
10/02/2023,11.02
13/02/2023,11
14/02/2023,10.99
15/02/2023,10.98
16/02/2023,10.99
17/02/2023,11
20/02/2023,10.99
21/02/2023,11.02
22/02/2023,11.01
23/02/2023,11.01
24/02/2023,11.01
27/02/2023,11.06
28/02/2023,11.06
01/03/2023,11.06
02/03/2023,11.05
03/03/2023,11
06/03/2023,11.01
07/03/2023,11.06
08/03/2023,11.03
09/03/2023,10.94
10/03/2023,10.92
13/03/2023,10.99
14/03/2023,11.04
15/03/2023,11.08
16/03/2023,10.99
17/03/2023,11.03
21/03/2023,11.01
22/03/2023,11.03
23/03/2023,11.04
24/03/2023,11.03
27/03/2023,11.01
28/03/2023,11.03
29/03/2023,11.02
30/03/2023,11.02
31/03/2023,11.29
03/04/2023,11.32
04/04/2023,11.27
05/04/2023,11.26
10/04/2023,11.26
11/04/2023,11.29
12/04/2023,11.29
13/04/2023,11.27
14/04/2023,11.24
17/04/2023,11.24
18/04/2023,11.26
19/04/2023,11.27
20/04/2023,11.32
21/04/2023,11.3
24/04/2023,11.27
25/04/2023,11.26
26/04/2023,11.28
27/04/2023,11.29
28/04/2023,11.35
02/05/2023,11.35
03/05/2023,11.35
04/05/2023,11.29
05/05/2023,11.27
08/05/2023,11.28
09/05/2023,11.25
10/05/2023,11.25
11/05/2023,11.25
12/05/2023,11.28
15/05/2023,11.26
16/05/2023,11.27
17/05/2023,11.25
18/05/2023,11.27
19/05/2023,11.29
22/05/2023,11.35
23/05/2023,11.37
24/05/2023,11.29
25/05/2023,11.27
26/05/2023,11.27
29/05/2023,11.26
30/05/2023,11.27
31/05/2023,11.43
01/06/2023,11.3
02/06/2023,11.18
05/06/2023,11.22
06/06/2023,11.27
07/06/2023,11.26
08/06/2023,11.24
09/06/2023,11.23
12/06/2023,11.25
13/06/2023,11.26
14/06/2023,11.25
15/06/2023,11.26
16/06/2023,11.29
19/06/2023,11.26
20/06/2023,11.24
21/06/2023,11.23
22/06/2023,11.25
23/06/2023,11.26
26/06/2023,11.25
27/06/2023,11.26
28/06/2023,11.25
29/06/2023,11.26
30/06/2023,11.35
03/07/2023,11.28
04/07/2023,11.28
05/07/2023,11.24
06/07/2023,11.23
07/07/2023,11.22
10/07/2023,11.26
11/07/2023,11.28
12/07/2023,11.31
13/07/2023,11.27
14/07/2023,11.26
17/07/2023,11.22
18/07/2023,11.21
19/07/2023,11.23
20/07/2023,11.25
21/07/2023,11.29
24/07/2023,11.27
25/07/2023,11.25
26/07/2023,11.25
27/07/2023,11.19
28/07/2023,11.25
31/07/2023,11.29
01/08/2023,11.28
02/08/2023,11.27
03/08/2023,11.25
04/08/2023,11.25
07/08/2023,11.25
08/08/2023,11.25
09/08/2023,11.26
10/08/2023,11.26
11/08/2023,11.28
14/08/2023,11.26
15/08/2023,11.25
16/08/2023,11.25
17/08/2023,11.2
18/08/2023,11.22
21/08/2023,11.23
22/08/2023,11.25
23/08/2023,11.26
24/08/2023,11.23
25/08/2023,11.25
28/08/2023,11.23
29/08/2023,11.24
30/08/2023,11.25
31/08/2023,11.32
01/09/2023,11.3
04/09/2023,11.26
05/09/2023,11.26
06/09/2023,11.25
07/09/2023,11.25
08/09/2023,11.24
11/09/2023,11.25
12/09/2023,11.25
13/09/2023,11.26
14/09/2023,11.24
15/09/2023,11.23
18/09/2023,11.22
19/09/2023,11.24
20/09/2023,11.25
21/09/2023,11.27
22/09/2023,11.24
25/09/2023,11.23
26/09/2023,11.25
27/09/2023,11.27
28/09/2023,11.24
29/09/2023,11.27
02/10/2023,11.27
03/10/2023,11.22
04/10/2023,11.24
05/10/2023,11.23
06/10/2023,11.26
09/10/2023,11.25
10/10/2023,11.26
11/10/2023,11.27
12/10/2023,11.25
13/10/2023,11.25
16/10/2023,11.24
17/10/2023,11.24
18/10/2023,11.25
19/10/2023,11.23
20/10/2023,11.25
23/10/2023,11.27
24/10/2023,11.25
25/10/2023,11.26
26/10/2023,11.24
27/10/2023,11.24
30/10/2023,11.26
31/10/2023,11.3
01/11/2023,11.3
03/11/2023,11.27
06/11/2023,11.25
07/11/2023,11.24
08/11/2023,11.24
09/11/2023,11.24
10/11/2023,11.26
13/11/2023,11.27
14/11/2023,11.27
15/11/2023,11.27
16/11/2023,11.26
17/11/2023,11.27
21/11/2023,11.24
22/11/2023,11.27
23/11/2023,11.26
24/11/2023,11.25
27/11/2023,11.26
28/11/2023,11.25
29/11/2023,11.25
30/11/2023,11.3
01/12/2023,11.27
04/12/2023,11.28
05/12/2023,11.32
06/12/2023,11.34
07/12/2023,11.24
08/12/2023,11.25
11/12/2023,11.3
13/12/2023,11.3
14/12/2023,11.25
15/12/2023,11.27
18/12/2023,11.26
19/12/2023,11.26
20/12/2023,11.27
21/12/2023,11.29
22/12/2023,11.27
26/12/2023,11.28
27/12/2023,11.28
28/12/2023,11.37
29/12/2023,11.48
02/01/2024,11.33
03/01/2024,11.29
04/01/2024,11.27
05/01/2024,11.28
08/01/2024,11.29
09/01/2024,11.29
10/01/2024,11.25
11/01/2024,11.25
12/01/2024,11.25
15/01/2024,11.26
16/01/2024,11.25
17/01/2024,11.25
18/01/2024,11.26
19/01/2024,11.28
22/01/2024,11.3
23/01/2024,11.33
24/01/2024,11.29
25/01/2024,11.27
26/01/2024,11.27
29/01/2024,11.27
30/01/2024,11.28
31/01/2024,11.28
01/02/2024,11.28
02/02/2024,11.27
06/02/2024,11.27
07/02/2024,11.27
08/02/2024,11.27
09/02/2024,11.26
12/02/2024,11.26
13/02/2024,11.26
14/02/2024,11.26
15/02/2024,11.26
16/02/2024,11.26
19/02/2024,11.25
20/02/2024,11.27
21/02/2024,11.27
22/02/2024,11.26
23/02/2024,11.26
26/02/2024,11.26
27/02/2024,11.27
28/02/2024,11.26
29/02/2024,11.28
01/03/2024,11.27
04/03/2024,11.26
05/03/2024,11.25
06/03/2024,11.24
07/03/2024,11.25
08/03/2024,11.28
11/03/2024,11.27
12/03/2024,11.27
13/03/2024,11.27
14/03/2024,11.27
15/03/2024,11.25
19/03/2024,11.26
20/03/2024,11.27
21/03/2024,11.29
22/03/2024,11.06
25/03/2024,11.08
26/03/2024,11.1
27/03/2024,11.11
01/04/2024,11.09
02/04/2024,11.08
03/04/2024,11.04
04/04/2024,11.02
05/04/2024,11.02
08/04/2024,11.01
09/04/2024,11.02
10/04/2024,11.03
11/04/2024,11.04
12/04/2024,11.05
15/04/2024,11.02
16/04/2024,11.03
17/04/2024,11.01
18/04/2024,11.03
19/04/2024,11.02
22/04/2024,11.03
23/04/2024,11.03
24/04/2024,11.02
25/04/2024,11.01
26/04/2024,11.02
29/04/2024,11.03
30/04/2024,11.08
02/05/2024,11.03
03/05/2024,11.05
06/05/2024,11.02
07/05/2024,11.01
